survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,passenger_id,constant_col,embark_town_dirty
1,1,female,18.0,0,2,79.65,S,First,woman,False,E,Southampton,yes,False,586,1,unknown
0,2,male,47.0,0,0,15.0,S,Second,man,True,,Southampton,no,True,587,1,Southampton
1,1,male,60.0,1,1,79.2,C,First,man,True,B,Cherbourg,yes,False,588,1,Cherbourg
0,3,male,22.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,589,1,Southampton
0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,590,1,Southampton
0,3,male,35.0,0,0,7.125,S,Third,man,True,,Southampton,no,True,591,1,Southampton
1,1,female,52.0,1,0,78.2667,C,First,woman,False,D,Cherbourg,yes,False,592,1,Cherbourg
0,3,male,47.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,593,1,Southampton
0,3,female,,0,2,7.75,Q,Third,woman,False,,Queenstown,no,False,594,1,Queenstown
0,2,male,37.0,1,0,26.0,S,Second,man,True,,Southampton,no,False,595,1,Southampton
0,3,male,36.0,1,1,24.15,S,Third,man,True,,Southampton,no,False,596,1,Southampton
1,2,female,,0,0,33.0,S,Second,woman,False,,Southampton,yes,True,597,1,Southampton
0,3,male,49.0,0,0,0.0,S,Third,man,True,,Southampton,no,True,598,1,Southampton
0,3,male,,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,599,1,Cherbourg
1,1,male,49.0,1,0,56.9292,C,First,man,True,A,Cherbourg,yes,False,600,1,Cherbourg
1,2,female,24.0,2,1,27.0,S,Second,woman,False,,Southampton,yes,False,601,1,Southampton
0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,602,1,Southampton
0,1,male,,0,0,42.4,S,First,man,True,,Southampton,no,True,603,1,Southampton
0,3,male,44.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,604,1,Southampton
1,1,male,35.0,0,0,26.55,C,First,man,True,,Cherbourg,yes,True,605,1,Cherbourg
0,3,male,36.0,1,0,15.55,S,Third,man,True,,Southampton,no,False,606,1,Southampton
0,3,male,30.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,607,1,Southampton
1,1,male,27.0,0,0,30.5,S,First,man,True,,Southampton,yes,True,608,1,Southampton
1,2,female,22.0,1,2,41.5792,C,Second,woman,False,,Cherbourg,yes,False,609,1,Cherbourg
1,1,female,40.0,0,0,153.4625,S,First,woman,False,C,Southampton,yes,True,610,1,Southampton
0,3,female,39.0,1,5,31.275,S,Third,woman,False,,Southampton,no,False,611,1,Southampton
0,3,male,,0,0,7.05,S,Third,man,True,,Southampton,no,True,612,1,Southampton
1,3,female,,1,0,15.5,Q,Third,woman,False,,Queenstown,yes,False,613,1,Queenstown
0,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,614,1,Queenstown
0,3,male,35.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,615,1,Southampton
1,2,female,24.0,1,2,65.0,S,Second,woman,False,,Southampton,yes,False,616,1,Southampton
0,3,male,34.0,1,1,14.4,S,Third,man,True,,Southampton,no,False,617,1,Southampton
0,3,female,26.0,1,0,16.1,S,Third,woman,False,,Southampton,no,False,618,1,Southampton
1,2,female,4.0,2,1,39.0,S,Second,child,False,F,Southampton,yes,False,619,1,Southampton
0,2,male,26.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,620,1,Southampton
0,3,male,27.0,1,0,14.4542,C,Third,man,True,,Cherbourg,no,False,621,1,Cherbourg
1,1,male,42.0,1,0,52.5542,S,First,man,True,D,Southampton,yes,False,622,1,Southampton
1,3,male,20.0,1,1,15.7417,C,Third,man,True,,Cherbourg,yes,False,623,1,Cherbourg
0,3,male,21.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,624,1,Southampton
0,3,male,21.0,0,0,16.1,S,Third,man,True,,Southampton,no,True,625,1,Southampton
0,1,male,61.0,0,0,32.3208,S,First,man,True,D,Southampton,no,True,626,1,Southampton
0,2,male,57.0,0,0,12.35,Q,Second,man,True,,Queenstown,no,True,627,1,Queenstown
1,1,female,21.0,0,0,77.9583,S,First,woman,False,D,Southampton,yes,True,628,1,Southampton
0,3,male,26.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,629,1,Southampton
0,3,male,,0,0,7.7333,Q,Third,man,True,,Queenstown,no,True,630,1,Queenstown
1,1,male,80.0,0,0,30.0,S,First,man,True,A,Southampton,yes,True,631,1,Southampton
0,3,male,51.0,0,0,7.0542,S,Third,man,True,,Southampton,no,True,632,1,Southampton
1,1,male,32.0,0,0,30.5,C,First,man,True,B,Cherbourg,yes,True,633,1,Cherbourg
0,1,male,,0,0,0.0,S,First,man,True,,Southampton,no,True,634,1,Southampton
0,3,female,9.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,635,1,Southampton
1,2,female,28.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,636,1,Southampton
0,3,male,32.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,637,1,Southampton
0,2,male,31.0,1,1,26.25,S,Second,man,True,,Southampton,no,False,638,1,Southampton
0,3,female,41.0,0,5,39.6875,S,Third,woman,False,,Southampton,no,False,639,1,Southampton
0,3,male,,1,0,16.1,S,Third,man,True,,Southampton,no,False,640,1,Southampton
0,3,male,20.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,641,1,Southampton
1,1,female,24.0,0,0,69.3,C,First,woman,False,B,Cherbourg,yes,True,642,1,Cherbourg
0,3,female,2.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,643,1,Southampton
1,3,male,,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,644,1,Southampton
1,3,female,0.75,2,1,19.2583,C,Third,child,False,,Cherbourg,yes,False,645,1,Cherbourg
1,1,male,48.0,1,0,76.7292,C,First,man,True,D,Cherbourg,yes,False,646,1,Cherbourg
0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,647,1,Southampton
1,1,male,56.0,0,0,35.5,C,First,man,True,A,Cherbourg,yes,True,648,1,Cherbourg
0,3,male,,0,0,7.55,S,Third,man,True,,Southampton,no,True,649,1,Southampton
1,3,female,23.0,0,0,7.55,S,Third,woman,False,,Southampton,yes,True,650,1,Southampton
0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,651,1,Southampton
1,2,female,18.0,0,1,23.0,S,Second,woman,False,,Southampton,yes,False,652,1,Southampton
0,3,male,21.0,0,0,8.4333,S,Third,man,True,,Southampton,no,True,653,1,Southampton
1,3,female,,0,0,7.8292,Q,Third,woman,False,,Queenstown,yes,True,654,1,Queenstown
0,3,female,18.0,0,0,6.75,Q,Third,woman,False,,Queenstown,no,True,655,1,Queenstown
0,2,male,24.0,2,0,73.5,S,Second,man,True,,Southampton,no,False,656,1,Southampton
0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,657,1,Southampton
0,3,female,32.0,1,1,15.5,Q,Third,woman,False,,Queenstown,no,False,658,1,Queenstown
0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,659,1,Southampton
0,1,male,58.0,0,2,113.275,C,First,man,True,D,Cherbourg,no,False,660,1,Cherbourg
1,1,male,50.0,2,0,133.65,S,First,man,True,,Southampton,yes,False,661,1,Southampton
0,3,male,40.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,662,1,Cherbourg
0,1,male,47.0,0,0,25.5875,S,First,man,True,E,Southampton,no,True,663,1,Southampton
0,3,male,36.0,0,0,7.4958,S,Third,man,True,,Southampton,no,True,664,1,Southampton
1,3,male,20.0,1,0,7.925,S,Third,man,True,,Southampton,yes,False,665,1,Southampton
0,2,male,32.0,2,0,73.5,S,Second,man,True,,Southampton,no,False,666,1,Southampton
0,2,male,25.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,667,1,Southampton
0,3,male,,0,0,7.775,S,Third,man,True,,Southampton,no,True,668,1,Southampton
0,3,male,43.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,669,1,Southampton
1,1,female,,1,0,52.0,S,First,woman,False,C,Southampton,yes,False,670,1,Southampton
1,2,female,40.0,1,1,39.0,S,Second,woman,False,,Southampton,yes,False,671,1,Southampton
0,1,male,31.0,1,0,52.0,S,First,man,True,B,Southampton,no,False,672,1,Southampton
0,2,male,70.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,673,1,Southampton
1,2,male,31.0,0,0,13.0,S,Second,man,True,,Southampton,yes,True,674,1,Southampton
0,2,male,,0,0,0.0,S,Second,man,True,,Southampton,no,True,675,1,Southampton
0,3,male,18.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,676,1,Southampton
0,3,male,24.5,0,0,8.05,S,Third,man,True,,Southampton,no,True,677,1,Southampton
1,3,female,18.0,0,0,9.8417,S,Third,woman,False,,Southampton,yes,True,678,1,Southampton
0,3,female,43.0,1,6,46.9,S,Third,woman,False,,Southampton,no,False,679,1,Southampton
1,1,male,36.0,0,1,512.3292,C,First,man,True,B,Cherbourg,yes,False,680,1,Cherbourg
0,3,female,,0,0,8.1375,Q,Third,woman,False,,Queenstown,no,True,681,1,Queenstown
1,1,male,27.0,0,0,76.7292,C,First,man,True,D,Cherbourg,yes,True,682,1,Cherbourg
0,3,male,20.0,0,0,9.225,S,Third,man,True,,Southampton,no,True,683,1,Southampton
0,3,male,14.0,5,2,46.9,S,Third,child,False,,Southampton,no,False,684,1,Southampton
0,2,male,60.0,1,1,39.0,S,Second,man,True,,Southampton,no,False,685,1,Southampton
0,2,male,25.0,1,2,41.5792,C,Second,man,True,,Cherbourg,no,False,686,1,Cherbourg
0,3,male,14.0,4,1,39.6875,S,Third,child,False,,Southampton,no,False,687,1,Southampton
0,3,male,19.0,0,0,10.1708,S,Third,man,True,,Southampton,no,True,688,1,Southampton
0,3,male,18.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,689,1,Southampton
1,1,female,15.0,0,1,211.3375,S,First,child,False,B,Southampton,yes,False,690,1,Southampton
1,1,male,31.0,1,0,57.0,S,First,man,True,B,Southampton,yes,False,691,1,Southampton
1,3,female,4.0,0,1,13.4167,C,Third,child,False,,Cherbourg,yes,False,692,1,Cherbourg
1,3,male,,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,693,1,Southampton
0,3,male,25.0,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,694,1,Cherbourg
0,1,male,60.0,0,0,26.55,S,First,man,True,,Southampton,no,True,695,1,Southampton
0,2,male,52.0,0,0,13.5,S,Second,man,True,,Southampton,no,True,696,1,Southampton
0,3,male,44.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,697,1,Southampton
1,3,female,,0,0,7.7333,Q,Third,woman,False,,Queenstown,yes,True,698,1,Queenstown
0,1,male,49.0,1,1,110.8833,C,First,man,True,C,Cherbourg,no,False,699,1,Cherbourg
0,3,male,42.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,700,1,Southampton
1,1,female,18.0,1,0,227.525,C,First,woman,False,C,Cherbourg,yes,False,701,1,Cherbourg
1,1,male,35.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,702,1,Southampton
0,3,female,18.0,0,1,14.4542,C,Third,woman,False,,Cherbourg,no,False,703,1,Cherbourg
0,3,male,25.0,0,0,7.7417,Q,Third,man,True,,Queenstown,no,True,704,1,Queenstown
0,3,male,26.0,1,0,7.8542,S,Third,man,True,,Southampton,no,False,705,1,Southampton
0,2,male,39.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,706,1,Southampton
1,2,female,45.0,0,0,13.5,S,Second,woman,False,,Southampton,yes,True,707,1,Southampton
1,1,male,42.0,0,0,26.2875,S,First,man,True,E,Southampton,yes,True,708,1,Southampton
1,1,female,22.0,0,0,151.55,S,First,woman,False,,Southampton,yes,True,709,1,Southampton
1,3,male,,1,1,15.2458,C,Third,man,True,,Cherbourg,yes,False,710,1,Cherbourg
1,1,female,24.0,0,0,49.5042,C,First,woman,False,C,Cherbourg,yes,True,711,1,Cherbourg
0,1,male,,0,0,26.55,S,First,man,True,C,Southampton,no,True,712,1,Southampton
1,1,male,48.0,1,0,52.0,S,First,man,True,C,Southampton,yes,False,713,1,Southampton
0,3,male,29.0,0,0,9.4833,S,Third,man,True,,Southampton,no,True,714,1,Southampton
0,2,male,52.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,715,1,Southampton
0,3,male,19.0,0,0,7.65,S,Third,man,True,F,Southampton,no,True,716,1,Southampton
1,1,female,38.0,0,0,227.525,C,First,woman,False,C,Cherbourg,yes,True,717,1,Cherbourg
1,2,female,27.0,0,0,10.5,S,Second,woman,False,E,Southampton,yes,True,718,1,Southampton
0,3,male,,0,0,15.5,Q,Third,man,True,,Queenstown,no,True,719,1,Queenstown
0,3,male,33.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,720,1,Southampton
1,2,female,6.0,0,1,33.0,S,Second,child,False,,Southampton,yes,False,721,1,Southampton
0,3,male,17.0,1,0,7.0542,S,Third,man,True,,Southampton,no,False,722,1,Southampton
0,2,male,34.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,723,1,Southampton
0,2,male,50.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,724,1,Southampton
1,1,male,27.0,1,0,53.1,S,First,man,True,E,Southampton,yes,False,725,1,Southampton
0,3,male,20.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,726,1,Southampton
1,2,female,30.0,3,0,21.0,S,Second,woman,False,,Southampton,yes,False,727,1,Southampton
1,3,female,,0,0,7.7375,Q,Third,woman,False,,Queenstown,yes,True,728,1,Queenstown
0,2,male,25.0,1,0,26.0,S,Second,man,True,,Southampton,no,False,729,1,Southampton
0,3,female,25.0,1,0,7.925,S,Third,woman,False,,Southampton,no,False,730,1,Southampton
1,1,female,29.0,0,0,211.3375,S,First,woman,False,B,Southampton,yes,True,731,1,Southampton
0,3,male,11.0,0,0,18.7875,C,Third,child,False,,Cherbourg,no,True,732,1,Cherbourg
0,2,male,,0,0,0.0,S,Second,man,True,,Southampton,no,True,733,1,Southampton
0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,734,1,Southampton
0,2,male,23.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,735,1,Southampton
0,3,male,28.5,0,0,16.1,S,Third,man,True,,Southampton,no,True,736,1,Southampton
0,3,female,48.0,1,3,34.375,S,Third,woman,False,,Southampton,no,False,737,1,Southampton
1,1,male,35.0,0,0,512.3292,C,First,man,True,B,Cherbourg,yes,True,738,1,Cherbourg
0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,739,1,Southampton
0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,740,1,Southampton
1,1,male,,0,0,30.0,S,First,man,True,D,Southampton,yes,True,741,1,Southampton
0,1,male,36.0,1,0,78.85,S,First,man,True,C,Southampton,no,False,742,1,Southampton
1,1,female,21.0,2,2,262.375,C,First,woman,False,B,Cherbourg,yes,False,743,1,Cherbourg
0,3,male,24.0,1,0,16.1,S,Third,man,True,,Southampton,no,False,744,1,Southampton
1,3,male,31.0,0,0,7.925,S,Third,man,True,,Southampton,yes,True,745,1,Southampton
0,1,male,70.0,1,1,71.0,S,First,man,True,B,Southampton,no,False,746,1,Southampton
0,3,male,16.0,1,1,20.25,S,Third,man,True,,Southampton,no,False,747,1,Southampton
1,2,female,30.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,748,1,Southampton
0,1,male,19.0,1,0,53.1,S,First,man,True,D,Southampton,no,False,749,1,Southampton
0,3,male,31.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,750,1,Queenstown
1,2,female,4.0,1,1,23.0,S,Second,child,False,,Southampton,yes,False,751,1,Southampton
1,3,male,6.0,0,1,12.475,S,Third,child,False,E,Southampton,yes,False,752,1,Southampton
0,3,male,33.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,753,1,Southampton
0,3,male,23.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,754,1,Southampton
1,2,female,48.0,1,2,65.0,S,Second,woman,False,,Southampton,yes,False,755,1,Southampton
1,2,male,0.67,1,1,14.5,S,Second,child,False,,Southampton,yes,False,756,1,Southampton
0,3,male,28.0,0,0,7.7958,S,Third,man,True,,Southampton,no,True,757,1,Southampton
0,2,male,18.0,0,0,11.5,S,Second,man,True,,Southampton,no,True,758,1,Southampton
0,3,male,34.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,759,1,Southampton
1,1,female,33.0,0,0,86.5,S,First,woman,False,B,Southampton,yes,True,760,1,Southampton
0,3,male,,0,0,14.5,S,Third,man,True,,Southampton,no,True,761,1,Southampton
0,3,male,41.0,0,0,7.125,S,Third,man,True,,Southampton,no,True,762,1,Southampton
1,3,male,20.0,0,0,7.2292,C,Third,man,True,,Cherbourg,yes,True,763,1,Cherbourg
1,1,female,36.0,1,2,120.0,S,First,woman,False,B,Southampton,yes,False,764,1,Southampton
0,3,male,16.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,765,1,Southampton
1,1,female,51.0,1,0,77.9583,S,First,woman,False,D,Southampton,yes,False,766,1,Southampton
0,1,male,,0,0,39.6,C,First,man,True,,Cherbourg,no,True,767,1,Cherbourg
0,3,female,30.5,0,0,7.75,Q,Third,woman,False,,Queenstown,no,True,768,1,Queenstown
0,3,male,,1,0,24.15,Q,Third,man,True,,Queenstown,no,False,769,1,Queenstown
0,3,male,32.0,0,0,8.3625,S,Third,man,True,,Southampton,no,True,770,1,Southampton
0,3,male,24.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,771,1,Southampton
0,3,male,48.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,772,1,Southampton
0,2,female,57.0,0,0,10.5,S,Second,woman,False,E,Southampton,no,True,773,1,Southampton
0,3,male,,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,774,1,Cherbourg
1,2,female,54.0,1,3,23.0,S,Second,woman,False,,Southampton,yes,False,775,1,Southampton
0,3,male,18.0,0,0,7.75,S,Third,man,True,,Southampton,no,True,776,1,Southampton
0,3,male,,0,0,7.75,Q,Third,man,True,F,Queenstown,no,True,777,1,Queenstown
1,3,female,5.0,0,0,12.475,S,Third,child,False,,Southampton,yes,True,778,1,Southampton
0,3,male,,0,0,7.7375,Q,Third,man,True,,Queenstown,no,True,779,1,Queenstown
1,1,female,43.0,0,1,211.3375,S,First,woman,False,B,Southampton,yes,False,780,1,Southampton
1,3,female,13.0,0,0,7.2292,C,Third,child,False,,Cherbourg,yes,True,781,1,Cherbourg
1,1,female,17.0,1,0,57.0,S,First,woman,False,B,Southampton,yes,False,782,1,Southampton
0,1,male,29.0,0,0,30.0,S,First,man,True,D,Southampton,no,True,783,1,Southampton
0,3,male,,1,2,23.45,S,Third,man,True,,Southampton,no,False,784,1,Southampton
0,3,male,25.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,785,1,Southampton
0,3,male,25.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,786,1,Southampton
1,3,female,18.0,0,0,7.4958,S,Third,woman,False,,Southampton,yes,True,787,1,Southampton
0,3,male,8.0,4,1,29.125,Q,Third,child,False,,Queenstown,no,False,788,1,Queenstown
1,3,male,1.0,1,2,20.575,S,Third,child,False,,Southampton,yes,False,789,1,Southampton
0,1,male,46.0,0,0,79.2,C,First,man,True,B,Cherbourg,no,True,790,1,Cherbourg
0,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,791,1,Queenstown
0,2,male,16.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,792,1,Southampton
0,3,female,,8,2,69.55,S,Third,woman,False,,Southampton,no,False,793,1,Southampton
0,1,male,,0,0,30.6958,C,First,man,True,,Cherbourg,no,True,794,1,Cherbourg
0,3,male,25.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,795,1,Southampton
0,2,male,39.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,796,1,Southampton
1,1,female,49.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,797,1,Southampton
1,3,female,31.0,0,0,8.6833,S,Third,woman,False,,Southampton,yes,True,798,1,Southampton
0,3,male,30.0,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,799,1,Cherbourg
0,3,female,30.0,1,1,24.15,S,Third,woman,False,,Southampton,no,False,800,1,Southampton
0,2,male,34.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,801,1,Southampton
1,2,female,31.0,1,1,26.25,S,Second,woman,False,,Southampton,yes,False,802,1,Southampton
1,1,male,11.0,1,2,120.0,S,First,child,False,B,Southampton,yes,False,803,1,Southampton
1,3,male,0.42,0,1,8.5167,C,Third,child,False,,Cherbourg,yes,False,804,1,Cherbourg
1,3,male,27.0,0,0,6.975,S,Third,man,True,,Southampton,yes,True,805,1,unknown
0,3,male,31.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,806,1,Southampton
0,1,male,39.0,0,0,0.0,S,First,man,True,A,Southampton,no,True,807,1,Southampton
0,3,female,18.0,0,0,7.775,S,Third,woman,False,,Southampton,no,True,808,1,Southampton
0,2,male,39.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,809,1,Southampton
1,1,female,33.0,1,0,53.1,S,First,woman,False,E,Southampton,yes,False,810,1,Southampton
0,3,male,26.0,0,0,7.8875,S,Third,man,True,,Southampton,no,True,811,1,Southampton
0,3,male,39.0,0,0,24.15,S,Third,man,True,,Southampton,no,True,812,1,Southampton
0,2,male,35.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,813,1,Southampton
0,3,female,6.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,814,1,Southampton
0,3,male,30.5,0,0,8.05,S,Third,man,True,,Southampton,no,True,815,1,Southampton
0,1,male,,0,0,0.0,S,First,man,True,B,Southampton,no,True,816,1,Southampton
0,3,female,23.0,0,0,7.925,S,Third,woman,False,,Southampton,no,True,817,1,Southampton
0,2,male,31.0,1,1,37.0042,C,Second,man,True,,Cherbourg,no,False,818,1,Cherbourg
0,3,male,43.0,0,0,6.45,S,Third,man,True,,Southampton,no,True,819,1,Southampton
0,3,male,10.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,820,1,Southampton
1,1,female,52.0,1,1,93.5,S,First,woman,False,B,Southampton,yes,False,821,1,Southampton
1,3,male,27.0,0,0,8.6625,S,Third,man,True,,Southampton,yes,True,822,1,Southampton
0,1,male,38.0,0,0,0.0,S,First,man,True,,Southampton,no,True,823,1,Southampton
1,3,female,27.0,0,1,12.475,S,Third,woman,False,E,Southampton,yes,False,824,1,Southampton
0,3,male,2.0,4,1,39.6875,S,Third,child,False,,Southampton,no,False,825,1,Southampton
0,3,male,,0,0,6.95,Q,Third,man,True,,Queenstown,no,True,826,1,Queenstown
0,3,male,,0,0,56.4958,S,Third,man,True,,Southampton,no,True,827,1,Southampton
1,2,male,1.0,0,2,37.0042,C,Second,child,False,,Cherbourg,yes,False,828,1,Cherbourg
1,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,yes,True,829,1,Queenstown
1,1,female,62.0,0,0,80.0,,First,woman,False,B,,yes,True,830,1,
1,3,female,15.0,1,0,14.4542,C,Third,child,False,,Cherbourg,yes,False,831,1,Cherbourg
1,2,male,0.83,1,1,18.75,S,Second,child,False,,Southampton,yes,False,832,1,Southampton
0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,833,1,Cherbourg
0,3,male,23.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,834,1,Southampton
0,3,male,18.0,0,0,8.3,S,Third,man,True,,Southampton,no,True,835,1,Southampton
1,1,female,39.0,1,1,83.1583,C,First,woman,False,E,Cherbourg,yes,False,836,1,Cherbourg
0,3,male,21.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,837,1,Southampton
0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,838,1,Southampton
1,3,male,32.0,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,839,1,Southampton
1,1,male,,0,0,29.7,C,First,man,True,C,Cherbourg,yes,True,840,1,Cherbourg
0,3,male,20.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,841,1,Southampton
0,2,male,16.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,842,1,Southampton
1,1,female,30.0,0,0,31.0,C,First,woman,False,,Cherbourg,yes,True,843,1,Cherbourg
0,3,male,34.5,0,0,6.4375,C,Third,man,True,,Cherbourg,no,True,844,1,Cherbourg
0,3,male,17.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,845,1,Southampton
0,3,male,42.0,0,0,7.55,S,Third,man,True,,Southampton,no,True,846,1,Southampton
0,3,male,,8,2,69.55,S,Third,man,True,,Southampton,no,False,847,1,Southampton
0,3,male,35.0,0,0,7.8958,C,Third,man,True,,Cherbourg,no,True,848,1,Cherbourg
0,2,male,28.0,0,1,33.0,S,Second,man,True,,Southampton,no,False,849,1,Southampton
1,1,female,,1,0,89.1042,C,First,woman,False,C,Cherbourg,yes,False,850,1,Cherbourg
0,3,male,4.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,851,1,Southampton
0,3,male,74.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,852,1,Southampton
0,3,female,9.0,1,1,15.2458,C,Third,child,False,,Cherbourg,no,False,853,1,Cherbourg
1,1,female,16.0,0,1,39.4,S,First,woman,False,D,Southampton,yes,False,854,1,Southampton
0,2,female,44.0,1,0,26.0,S,Second,woman,False,,Southampton,no,False,855,1,Southampton
1,3,female,18.0,0,1,9.35,S,Third,woman,False,,Southampton,yes,False,856,1,Southampton
1,1,female,45.0,1,1,164.8667,S,First,woman,False,,Southampton,yes,False,857,1,Southampton
1,1,male,51.0,0,0,26.55,S,First,man,True,E,Southampton,yes,True,858,1,Southampton
1,3,female,24.0,0,3,19.2583,C,Third,woman,False,,Cherbourg,yes,False,859,1,Cherbourg
0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,860,1,Cherbourg
0,3,male,41.0,2,0,14.1083,S,Third,man,True,,Southampton,no,False,861,1,Southampton
0,2,male,21.0,1,0,11.5,S,Second,man,True,,Southampton,no,False,862,1,Southampton
1,1,female,48.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,863,1,Southampton
0,3,female,,8,2,69.55,S,Third,woman,False,,Southampton,no,False,864,1,Southampton
0,2,male,24.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,865,1,Southampton
1,2,female,42.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,866,1,Southampton
1,2,female,27.0,1,0,13.8583,C,Second,woman,False,,Cherbourg,yes,False,867,1,Cherbourg
0,1,male,31.0,0,0,50.4958,S,First,man,True,A,Southampton,no,True,868,1,Southampton
0,3,male,,0,0,9.5,S,Third,man,True,,Southampton,no,True,869,1,Southampton
1,3,male,4.0,1,1,11.1333,S,Third,child,False,,Southampton,yes,False,870,1,Southampton
0,3,male,26.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,871,1,Southampton
1,1,female,47.0,1,1,52.5542,S,First,woman,False,D,Southampton,yes,False,872,1,Southampton
0,1,male,33.0,0,0,5.0,S,First,man,True,B,Southampton,no,True,873,1,Southampton
0,3,male,47.0,0,0,9.0,S,Third,man,True,,Southampton,no,True,874,1,Southampton
1,2,female,28.0,1,0,24.0,C,Second,woman,False,,Cherbourg,yes,False,875,1,Cherbourg
1,3,female,15.0,0,0,7.225,C,Third,child,False,,Cherbourg,yes,True,876,1,Cherbourg
0,3,male,20.0,0,0,9.8458,S,Third,man,True,,Southampton,no,True,877,1,Southampton
0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,878,1,Southampton
0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,879,1,Southampton
